,ping,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,ball_cam,boost,boost_active,jump_active,dodge_active,double_jump_active
1490,10.0,191.4499969482422,-365.0299987792969,99.5199966430664,-1160.1000213623047,-3192.60009765625,1541.4999389648438,-1023.6000061035156,-4980.799865722656,-2096.0000610351562,255.0,254.0,True,-0.3099580953891718,1.1747592982749557,-0.39743837777984087,True,44.0,False,6,5,False
1491,10.0,191.4499969482422,-365.0299987792969,99.5199966430664,-1160.1000213623047,-3192.60009765625,1541.4999389648438,-1023.6000061035156,-4980.799865722656,-2096.0000610351562,255.0,254.0,True,-0.3099580953891718,1.1747592982749557,-0.39743837777984087,True,44.0,False,6,5,False
1492,10.0,181.8800048828125,-391.4100036621094,109.11000061035156,-1139.1000366210938,-3143.599853515625,387.7000045776367,-2019.4000244140625,-4783.500061035156,-1813.6000061035156,255.0,254.0,True,-0.3368386089268893,1.1658691535348775,-1.0399744280724301,True,44.0,False,6,5,False
1493,10.0,181.8800048828125,-391.4100036621094,109.11000061035156,-1139.1000366210938,-3143.599853515625,387.7000045776367,-2019.4000244140625,-4783.500061035156,-1813.6000061035156,255.0,254.0,True,-0.3368386089268893,1.1658691535348775,-1.0399744280724301,True,44.0,False,6,5,False
1494,10.0,172.47999572753906,-417.3900146484375,108.69000244140625,-1118.0999755859375,-3094.5999145507812,-142.2000026702881,-2042.7000427246094,-4770.899963378906,-1820.8000183105469,255.0,254.0,True,-0.33753756200404583,1.166127436763481,-1.687071280590696,True,44.0,False,6,5,False
1495,10.0,172.47999572753906,-417.3900146484375,108.69000244140625,-1118.0999755859375,-3094.5999145507812,-142.2000026702881,-2042.7000427246094,-4770.899963378906,-1820.8000183105469,255.0,254.0,True,-0.33753756200404583,1.166127436763481,-1.687071280590696,True,44.0,False,6,5,False
1496,10.0,163.25999450683594,-442.95001220703125,107.48999786376953,-1097.0999908447266,-3045.5999755859375,-149.3000030517578,-2043.0000305175781,-4770.4998779296875,-1821.300048828125,255.0,254.0,True,-0.33755428866444964,1.1661353532864218,-2.334095914778549,True,44.0,False,6,5,False
1497,10.0,163.25999450683594,-442.95001220703125,107.48999786376953,-1097.0999908447266,-3045.5999755859375,-149.3000030517578,-2043.0000305175781,-4770.4998779296875,-1821.300048828125,255.0,254.0,True,-0.33755428866444964,1.1661353532864218,-2.334095914778549,True,44.0,False,6,5,False
1498,10.0,163.25999450683594,-442.95001220703125,107.48999786376953,-1097.0999908447266,-3045.5999755859375,-149.3000030517578,-2043.0000305175781,-4770.4998779296875,-1821.300048828125,255.0,254.0,True,-0.33755428866444964,1.1661353532864218,-2.334095914778549,True,44.0,False,6,5,False
1499,10.0,154.2100067138672,-468.1099853515625,106.29000091552734,-1076.1000061035156,-2996.6000366210938,-149.3000030517578,-2043.0000305175781,-4770.4998779296875,-1821.3999938964844,255.0,245.0,True,-0.3375556702672249,1.1661490886972956,-2.9805095819295433,True,44.0,False,6,5,False
1500,10.0,154.2100067138672,-468.1099853515625,106.29000091552734,-1076.1000061035156,-2996.6000366210938,-149.3000030517578,-2043.0000305175781,-4770.4998779296875,-1821.3999938964844,255.0,245.0,True,-0.3375556702672249,1.1661490886972956,-2.9805095819295433,True,44.0,False,6,5,False
1501,10.0,147.10000610351562,-487.94000244140625,105.33000183105469,-1059.3000030517578,-2957.39990234375,-149.3000030517578,-2043.0000305175781,-4770.4998779296875,-1821.3999938964844,255.0,233.0,True,-0.33755114365559846,1.1661779832399475,2.7878357436780767,True,44.0,False,6,5,False
1502,10.0,147.10000610351562,-487.94000244140625,105.33000183105469,-1059.3000030517578,-2957.39990234375,-149.3000030517578,-2043.0000305175781,-4770.4998779296875,-1821.3999938964844,255.0,233.0,True,-0.33755114365559846,1.1661779832399475,2.7878357436780767,True,44.0,False,6,5,False
1503,10.0,138.36000061035156,-512.3599853515625,104.12999725341797,-1038.3000183105469,-2908.599853515625,-149.3000030517578,-1942.2000122070312,-4772.799987792969,-1922.7000427246094,255.0,230.0,False,-0.34271714283391297,1.1611633206354055,2.1603068755661434,True,44.0,False,6,5,False
1504,10.0,138.36000061035156,-512.3599853515625,104.12999725341797,-1038.3000183105469,-2908.599853515625,-149.3000030517578,-1942.2000122070312,-4772.799987792969,-1922.7000427246094,255.0,230.0,False,-0.34271714283391297,1.1611633206354055,2.1603068755661434,True,44.0,False,6,5,False
1505,10.0,129.80999755859375,-536.3800048828125,102.93000030517578,-1017.3000335693359,-2860.5999755859375,-149.20000076293945,-1923.3999633789062,-4776.7999267578125,-1931.7999267578125,255.0,227.0,False,-0.3599630891939121,1.1559695158806733,1.5416823927642849,True,44.0,False,6,5,False
1506,10.0,129.80999755859375,-536.3800048828125,102.93000030517578,-1017.3000335693359,-2860.5999755859375,-149.20000076293945,-1923.3999633789062,-4776.7999267578125,-1931.7999267578125,255.0,227.0,False,-0.3599630891939121,1.1559695158806733,1.5416823927642849,True,44.0,False,6,6,False
1507,10.0,129.80999755859375,-536.3800048828125,102.93000030517578,-1017.3000335693359,-2860.5999755859375,-149.20000076293945,-1923.3999633789062,-4776.7999267578125,-1931.7999267578125,255.0,227.0,False,-0.3599630891939121,1.1559695158806733,1.5416823927642849,True,44.0,False,6,6,False
1508,10.0,120.5999984741211,-562.3400268554688,99.18000030517578,-994.1999816894531,-2807.7999877929688,-670.0,-759.3000030517578,-3475.8999633789062,-1118.6000061035156,255.0,225.0,False,-0.3996307222416471,1.169912326697746,1.105849410247832,True,44.0,False,6,6,False
1509,10.0,120.5999984741211,-562.3400268554688,99.18000030517578,-994.1999816894531,-2807.7999877929688,-670.0,-759.3000030517578,-3475.8999633789062,-1118.6000061035156,255.0,225.0,False,-0.3996307222416471,1.169912326697746,1.105849410247832,True,44.0,False,6,6,False
1510,10.0,112.4000015258789,-585.52001953125,91.2300033569336,-975.1000213623047,-2760.7000732421875,-1188.1999969482422,26.600000858306885,-2726.199951171875,-337.59998321533203,255.0,225.0,False,-0.469805306346173,1.22492939065472,0.8373539997019483,True,44.0,False,6,6,False
1511,10.0,112.4000015258789,-585.52001953125,91.2300033569336,-975.1000213623047,-2760.7000732421875,-1188.1999969482422,26.600000858306885,-2726.199951171875,-337.59998321533203,255.0,225.0,False,-0.469805306346173,1.22492939065472,0.8373539997019483,True,44.0,False,6,6,False
1512,10.0,104.3499984741211,-608.3099975585938,78.97000122070312,-960.2999877929688,-2713.900146484375,-1702.4000549316406,519.1999816894531,-2330.5999755859375,392.90000915527344,255.0,225.0,False,-0.5557132825539628,1.3376717151638304,0.6186955187175399,True,44.0,False,6,6,False
1513,10.0,104.3499984741211,-608.3099975585938,78.97000122070312,-960.2999877929688,-2713.900146484375,-1702.4000549316406,519.1999816894531,-2330.5999755859375,392.90000915527344,255.0,225.0,False,-0.5557132825539628,1.3376717151638304,0.6186955187175399,True,44.0,False,6,6,False
1514,10.0,97.95999908447266,-626.260009765625,66.08999633789062,-953.6000061035156,-2677.2000122070312,-2110.8999633789062,709.7000122070312,-2226.0000610351562,992.5,255.0,239.0,False,-0.6239268401093295,1.4799345759437752,0.4491185915977583,True,44.0,False,6,6,False
1515,10.0,97.95999908447266,-626.260009765625,66.08999633789062,-953.6000061035156,-2677.2000122070312,-2110.8999633789062,709.7000122070312,-2226.0000610351562,992.5,255.0,239.0,False,-0.6239268401093295,1.4799345759437752,0.4491185915977583,True,44.0,False,6,6,False
1516,10.0,97.95999908447266,-626.260009765625,66.08999633789062,-953.6000061035156,-2677.2000122070312,-2110.8999633789062,709.7000122070312,-2226.0000610351562,992.5,255.0,239.0,False,-0.6239268401093295,1.4799345759437752,0.4491185915977583,True,44.0,False,6,6,False
1517,10.0,90.0,-648.1900024414062,46.150001525878906,-997.6000213623047,-2498.000030517578,-2641.400146484375,803.4999847412109,-2294.1000366210938,1946.6999816894531,255.0,249.0,False,-0.6805104079844503,1.747825066830662,0.20990263950484897,True,44.0,False,6,6,False
1518,10.0,90.0,-648.1900024414062,46.150001525878906,-997.6000213623047,-2498.000030517578,-2641.400146484375,803.4999847412109,-2294.1000366210938,1946.6999816894531,255.0,249.0,False,-0.6805104079844503,1.747825066830662,0.20990263950484897,True,44.0,False,6,6,False
1519,10.0,80.45999908447266,-663.530029296875,30.639999389648438,-1243.7999725341797,-1172.7999877929688,-743.7000274658203,-3309.89990234375,-2233.300018310547,3063.2000732421875,255.0,252.0,False,-0.5397019473916504,2.0811246700543613,-0.02986160733378854,True,44.0,False,6,6,False
1520,10.0,80.45999908447266,-663.530029296875,30.639999389648438,-1243.7999725341797,-1172.7999877929688,-743.7000274658203,-3309.89990234375,-2233.300018310547,3063.2000732421875,255.0,252.0,False,-0.5397019473916504,2.0811246700543613,-0.02986160733378854,True,44.0,False,6,6,False
1521,10.0,70.55999755859375,-668.6799926757812,22.979999542236328,-1128.7999725341797,-430.2000045776367,-1163.8999938964844,-3406.7001342773438,-2641.0000610351562,3416.0000610351562,255.0,252.0,False,-0.18235068423641415,2.3646756976666703,0.007291962648572424,True,44.0,False,6,6,False
1522,10.0,70.55999755859375,-668.6799926757812,22.979999542236328,-1128.7999725341797,-430.2000045776367,-1163.8999938964844,-3406.7001342773438,-2641.0000610351562,3416.0000610351562,255.0,252.0,False,-0.18235068423641415,2.3646756976666703,0.007291962648572424,True,44.0,False,6,6,False
1523,10.0,70.55999755859375,-668.6799926757812,22.979999542236328,-1128.7999725341797,-430.2000045776367,-1163.8999938964844,-3406.7001342773438,-2641.0000610351562,3416.0000610351562,255.0,252.0,False,-0.18235068423641415,2.3646756976666703,0.007291962648572424,True,44.0,False,6,6,False
1524,10.0,57.70000076293945,-666.719970703125,16.520000457763672,-2018.6000061035156,677.3000335693359,-236.49999618530273,73.89999866485596,-643.1999969482422,2051.699981689453,255.0,252.0,False,0.018377630421046728,2.5810905134018123,0.016588614765715954,True,44.0,False,6,6,False
1525,10.0,57.70000076293945,-666.719970703125,16.520000457763672,-2018.6000061035156,677.3000335693359,-236.49999618530273,73.89999866485596,-643.1999969482422,2051.699981689453,255.0,252.0,False,0.018377630421046728,2.5810905134018123,0.016588614765715954,True,44.0,False,6,6,False
1526,10.0,35.869998931884766,-658.8800048828125,16.65999984741211,-3062.3001098632812,1201.2000274658203,56.10000133514404,61.70000076293945,35.299999713897705,1101.6000366210938,255.0,137.0,False,0.012658928396676197,2.716962202118856,-0.00018466734741961577,True,44.0,False,6,6,False
1527,10.0,35.869998931884766,-658.8800048828125,16.65999984741211,-3062.3001098632812,1201.2000274658203,56.10000133514404,61.70000076293945,35.299999713897705,1101.6000366210938,255.0,137.0,False,0.012658928396676197,2.716962202118856,-0.00018466734741961577,True,44.0,False,6,6,False
1528,10.0,6.199999809265137,-646.6400146484375,16.940000534057617,-3974.89990234375,1640.0999450683594,17.899999618530273,0.09999999776482582,15.099999904632568,209.3000030517578,255.0,128.0,False,0.010266527112867796,2.7591556250889857,-0.0005862189109759837,True,44.0,False,6,6,False
1529,10.0,6.199999809265137,-646.6400146484375,16.940000534057617,-3974.89990234375,1640.0999450683594,17.899999618530273,0.09999999776482582,15.099999904632568,209.3000030517578,255.0,128.0,False,0.010266527112867796,2.7591556250889857,-0.0005862189109759837,True,44.0,False,6,6,False
1530,10.0,6.199999809265137,-646.6400146484375,16.940000534057617,-3974.89990234375,1640.0999450683594,17.899999618530273,0.09999999776482582,15.099999904632568,209.3000030517578,255.0,128.0,False,0.010266527112867796,2.7591556250889857,-0.0005862189109759837,True,44.0,False,6,6,False
1531,10.0,-35.13999938964844,-629.969970703125,17.010000228881836,-4940.299987792969,1963.0999755859375,2.800000011920929,-1.5999999642372131,3.700000047683716,32.10000038146973,255.0,128.0,False,0.009655691427607345,2.7670903085821226,-0.00018772465048711616,True,44.0,False,6,6,False
1532,10.0,-35.13999938964844,-629.969970703125,17.010000228881836,-4940.299987792969,1963.0999755859375,2.800000011920929,-1.5999999642372131,3.700000047683716,32.10000038146973,255.0,128.0,False,0.009655691427607345,2.7670903085821226,-0.00018772465048711616,True,44.0,False,6,6,False
1533,10.0,-75.22000122070312,-614.1599731445312,17.010000228881836,-5657.60009765625,2223.5000610351562,2.0999999344348907,-0.5000000074505806,1.0999999940395355,7.300000190734863,255.0,128.0,False,0.009548595917552496,2.7682660072796748,-5.1997020602288156e-05,True,44.0,False,6,6,False
1534,10.0,-75.22000122070312,-614.1599731445312,17.010000228881836,-5657.60009765625,2223.5000610351562,2.0999999344348907,-0.5000000074505806,1.0999999940395355,7.300000190734863,255.0,128.0,False,0.009548595917552496,2.7682660072796748,-5.1997020602288156e-05,True,44.0,False,6,6,False
1535,10.0,-125.76000213623047,-594.3499755859375,17.010000228881836,-6387.5,2501.9000244140625,2.0999999344348907,-0.3999999910593033,0.3999999910593033,1.2999999523162842,255.0,128.0,False,0.009527398594835538,2.7685296485913065,-4.673665832950248e-05,True,44.0,False,6,6,False
1536,10.0,-125.76000213623047,-594.3499755859375,17.010000228881836,-6387.5,2501.9000244140625,2.0999999344348907,-0.3999999910593033,0.3999999910593033,1.2999999523162842,255.0,128.0,False,0.009527398594835538,2.7685296485913065,-4.673665832950248e-05,True,44.0,False,6,6,False
1537,10.0,-182.10000610351562,-572.2899780273438,17.010000228881836,-7055.7000732421875,2761.6000366210938,2.0999999344348907,-0.3999999910593033,0.29999999329447746,0.0,255.0,128.0,False,0.009527399231061603,2.768562570986194,-4.6579775968240864e-05,True,44.0,False,6,6,False
1538,10.0,-182.10000610351562,-572.2899780273438,17.010000228881836,-7055.7000732421875,2761.6000366210938,2.0999999344348907,-0.3999999910593033,0.29999999329447746,0.0,255.0,128.0,False,0.009527399231061603,2.768562570986194,-4.6579775968240864e-05,True,44.0,False,6,6,False
1539,10.0,-182.10000610351562,-572.2899780273438,17.010000228881836,-7055.7000732421875,2761.6000366210938,2.0999999344348907,-0.3999999910593033,0.29999999329447746,0.0,255.0,128.0,False,0.009527399231061603,2.768562570986194,-4.6579775968240864e-05,True,44.0,False,6,6,False
1540,10.0,-237.35000610351562,-550.6900024414062,17.010000228881836,-7609.2999267578125,2977.9000854492188,2.0999999344348907,-0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,False,0.009527399231061603,2.768562570986194,-4.6579775968240864e-05,True,44.0,False,6,6,False
1541,10.0,-237.35000610351562,-550.6900024414062,17.010000228881836,-7609.2999267578125,2977.9000854492188,2.0999999344348907,-0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,False,0.009527399231061603,2.768562570986194,-4.6579775968240864e-05,True,44.0,False,6,6,False
1542,10.0,-317.1499938964844,-519.4600219726562,17.010000228881836,-8283.699951171875,3241.9000244140625,2.0999999344348907,-0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,False,0.009527399231061603,2.768562570986194,-4.6579775968240864e-05,True,44.0,False,6,6,False
1543,10.0,-317.1499938964844,-519.4600219726562,17.010000228881836,-8283.699951171875,3241.9000244140625,2.0999999344348907,-0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,False,0.009527399231061603,2.768562570986194,-4.6579775968240864e-05,True,44.0,False,6,6,False
1544,10.0,-381.2300109863281,-494.3800048828125,17.010000228881836,-8745.700073242188,3422.60009765625,2.0999999344348907,-0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,False,0.009527399231061603,2.768562570986194,-4.6579775968240864e-05,True,44.0,False,6,6,False
1545,10.0,-381.2300109863281,-494.3800048828125,17.010000228881836,-8745.700073242188,3422.60009765625,2.0999999344348907,-0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,False,0.009527399231061603,2.768562570986194,-4.6579775968240864e-05,True,44.0,False,6,6,False
1546,10.0,-381.2300109863281,-494.3800048828125,17.010000228881836,-8745.700073242188,3422.60009765625,2.0999999344348907,-0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,False,0.009527399231061603,2.768562570986194,-4.6579775968240864e-05,True,44.0,False,6,6,False
1547,10.0,-464.0299987792969,-461.9700012207031,17.010000228881836,-9263.900146484375,3625.4000854492188,2.0999999344348907,-0.3999999910593033,0.0,0.0,255.0,128.0,False,0.009527399231061603,2.768562570986194,-4.6579775968240864e-05,True,44.0,False,6,6,False
1548,10.0,-464.0299987792969,-461.9700012207031,17.010000228881836,-9263.900146484375,3625.4000854492188,2.0999999344348907,-0.3999999910593033,0.0,0.0,255.0,128.0,False,0.009527399231061603,2.768562570986194,-4.6579775968240864e-05,True,44.0,False,6,6,False
1549,10.0,-526.3200073242188,-435.8299865722656,17.010000228881836,-9330.30029296875,4260.0,2.3999999463558197,3.100000023841858,-1.4000000059604645,-1305.2999877929688,255.0,0.0,False,0.009531114485865853,2.7277438059405354,-0.0002093277500700504,True,44.0,False,6,6,False
1550,10.0,-526.3200073242188,-435.8299865722656,17.010000228881836,-9330.30029296875,4260.0,2.3999999463558197,3.100000023841858,-1.4000000059604645,-1305.2999877929688,255.0,0.0,False,0.009531114485865853,2.7277438059405354,-0.0002093277500700504,True,44.0,False,6,6,False
1551,10.0,-604.0399780273438,-396.2200012207031,17.010000228881836,-9383.200073242188,5050.5999755859375,2.0999999344348907,-4.799999892711639,2.3999999463558197,-770.1999664306641,255.0,128.0,False,0.009530440828546413,2.6147587099401184,-2.786718053677262e-05,True,44.0,False,6,6,False
1552,10.0,-604.0399780273438,-396.2200012207031,17.010000228881836,-9383.200073242188,5050.5999755859375,2.0999999344348907,-4.799999892711639,2.3999999463558197,-770.1999664306641,255.0,128.0,False,0.009530440828546413,2.6147587099401184,-2.786718053677262e-05,True,44.0,False,6,6,False
1553,10.0,-682.6300048828125,-351.1300048828125,17.010000228881836,-9480.30029296875,5672.8997802734375,2.0999999344348907,0.09999999776482582,-0.09999999776482582,-162.5,255.0,128.0,False,0.00955119944413716,2.585028374491659,0.00010465432067766818,True,44.0,False,6,6,False
1554,10.0,-682.6300048828125,-351.1300048828125,17.010000228881836,-9480.30029296875,5672.8997802734375,2.0999999344348907,0.09999999776482582,-0.09999999776482582,-162.5,255.0,128.0,False,0.00955119944413716,2.585028374491659,0.00010465432067766818,True,44.0,False,6,6,False
1555,10.0,-682.6300048828125,-351.1300048828125,17.010000228881836,-9480.30029296875,5672.8997802734375,2.0999999344348907,0.09999999776482582,-0.09999999776482582,-162.5,255.0,128.0,False,0.00955119944413716,2.585028374491659,0.00010465432067766818,True,44.0,False,6,6,False
1556,10.0,-753.1400146484375,-305.4100036621094,17.010000228881836,-9249.099731445312,6513.499755859375,2.3000000417232513,3.100000023841858,-2.0999999344348907,-1408.800048828125,255.0,0.0,False,0.009546649861594736,2.529681524171598,-0.00013584142637650167,True,44.0,False,6,6,False
1557,10.0,-753.1400146484375,-305.4100036621094,17.010000228881836,-9249.099731445312,6513.499755859375,2.3000000417232513,3.100000023841858,-2.0999999344348907,-1408.800048828125,255.0,0.0,False,0.009546649861594736,2.529681524171598,-0.00013584142637650167,True,44.0,False,6,6,False
1558,10.0,-835.4299926757812,-239.94000244140625,17.010000228881836,-8842.100219726562,7555.8001708984375,2.0999999344348907,-3.8999998569488525,3.400000035762787,-840.0,255.0,128.0,False,0.009554156045710081,2.3926494085958008,1.8586988376388954e-05,True,44.0,False,6,6,False
1559,10.0,-835.4299926757812,-239.94000244140625,17.010000228881836,-8842.100219726562,7555.8001708984375,2.0999999344348907,-3.8999998569488525,3.400000035762787,-840.0,255.0,128.0,False,0.009554156045710081,2.3926494085958008,1.8586988376388954e-05,True,44.0,False,6,6,False
1560,10.0,-907.2000122070312,-172.97999572753906,17.010000228881836,-8303.200073242188,8500.900268554688,2.3000000417232513,3.100000023841858,-3.0000001192092896,-1186.3999938964844,255.0,10.0,False,0.009577213409161603,2.332710056659219,1.423202788380335e-05,False,44.0,False,6,6,False
1561,10.0,-907.2000122070312,-172.97999572753906,17.010000228881836,-8303.200073242188,8500.900268554688,2.3000000417232513,3.100000023841858,-3.0000001192092896,-1186.3999938964844,255.0,10.0,False,0.009577213409161603,2.332710056659219,1.423202788380335e-05,False,44.0,False,6,6,False
1562,10.0,-907.2000122070312,-172.97999572753906,17.010000228881836,-8303.200073242188,8500.900268554688,2.3000000417232513,3.100000023841858,-3.0000001192092896,-1186.3999938964844,255.0,10.0,False,0.009577213409161603,2.332710056659219,1.423202788380335e-05,False,75.0,False,6,6,False
1563,10.0,-972.7000122070312,-97.48999786376953,17.010000228881836,-7592.2998046875,9438.699951171875,2.0999999344348907,-2.199999988079071,3.0000001192092896,-1107.7999877929688,255.0,105.0,False,0.009570899864778626,2.2101508933269054,-2.2256115892949346e-05,False,75.0,False,6,6,False
1564,10.0,-972.7000122070312,-97.48999786376953,17.010000228881836,-7592.2998046875,9438.699951171875,2.0999999344348907,-2.199999988079071,3.0000001192092896,-1107.7999877929688,255.0,105.0,False,0.009570899864778626,2.2101508933269054,-2.2256115892949346e-05,False,75.0,False,6,6,False
1565,10.0,-1033.4300537109375,-15.420000076293945,17.010000228881836,-7015.30029296875,10177.39990234375,2.0999999344348907,0.9000000357627869,-1.2999999523162842,-628.1000137329102,255.0,54.0,False,0.009559234432647456,2.1520815199196535,9.598633258708843e-05,False,75.0,False,6,6,False
1566,10.0,-1033.4300537109375,-15.420000076293945,17.010000228881836,-7015.30029296875,10177.39990234375,2.0999999344348907,0.9000000357627869,-1.2999999523162842,-628.1000137329102,255.0,54.0,False,0.009559234432647456,2.1520815199196535,9.598633258708843e-05,False,75.0,False,6,6,False
1567,10.0,-1086.3699951171875,73.48999786376953,17.010000228881836,-5797.2998046875,11050.10009765625,2.3999999463558197,0.5000000074505806,-0.9000000357627869,-1983.6000061035156,255.0,0.0,True,0.009568953762938173,2.0267540963149364,-0.00016083620389276007,False,75.0,False,6,6,False
1568,10.0,-1086.3699951171875,73.48999786376953,17.010000228881836,-5797.2998046875,11050.10009765625,2.3999999463558197,0.5000000074505806,-0.9000000357627869,-1983.6000061035156,255.0,0.0,True,0.009568953762938173,2.0267540963149364,-0.00016083620389276007,False,75.0,False,6,6,False
1569,10.0,-1086.3699951171875,73.48999786376953,17.010000228881836,-5797.2998046875,11050.10009765625,2.3999999463558197,0.5000000074505806,-0.9000000357627869,-1983.6000061035156,255.0,0.0,True,0.009568953762938173,2.0267540963149364,-0.00016083620389276007,False,75.0,False,6,6,False
1570,10.0,-1131.06005859375,178.75,17.010000228881836,-3978.2000732421875,11819.3994140625,2.5,-0.19999999552965164,1.0999999940395355,-2541.699981689453,255.0,14.0,False,0.009568576910557828,1.8102367796975911,-0.00013992859744410395,False,75.0,False,6,6,False
1571,10.0,-1131.06005859375,178.75,17.010000228881836,-3978.2000732421875,11819.3994140625,2.5,-0.19999999552965164,1.0999999940395355,-2541.699981689453,255.0,14.0,False,0.009568576910557828,1.8102367796975911,-0.00013992859744410395,False,75.0,False,6,6,False
1572,10.0,-1154.5799560546875,279.7099914550781,17.010000228881836,-1727.5,12294.000244140625,2.5,0.0,-0.3999999910593033,-2243.3999633789062,255.0,0.0,False,0.009563183110238758,1.6234325186721381,-7.747492797377589e-06,False,75.0,False,6,6,False
1573,10.0,-1154.5799560546875,279.7099914550781,17.010000228881836,-1727.5,12294.000244140625,2.5,0.0,-0.3999999910593033,-2243.3999633789062,255.0,0.0,False,0.009563183110238758,1.6234325186721381,-7.747492797377589e-06,False,71.90317434649313,True,6,6,False
1574,10.0,-1160.5799560546875,368.8399963378906,16.270000457763672,283.700008392334,11897.7001953125,75.19999980926514,-56.39999866485596,104.70000267028809,-2240.0,255.0,0.0,False,0.004585158579462777,1.4584013906779072,-0.008281520143673733,False,68.80633972024404,True,6,6,False
1575,10.0,-1160.5799560546875,368.8399963378906,16.270000457763672,283.700008392334,11897.7001953125,75.19999980926514,-56.39999866485596,104.70000267028809,-2240.0,255.0,0.0,False,0.004585158579462777,1.4584013906779072,-0.008281520143673733,False,65.70952271902432,True,6,6,False
1576,10.0,-1160.5799560546875,368.8399963378906,16.270000457763672,283.700008392334,11897.7001953125,75.19999980926514,-56.39999866485596,104.70000267028809,-2240.0,255.0,0.0,False,0.004585158579462777,1.4584013906779072,-0.008281520143673733,False,62.61269674506238,True,6,6,False
1577,10.0,-1142.760009765625,480.6000061035156,16.860000610351562,3271.7999267578125,12347.60009765625,35.39999961853027,-8.500000238418579,41.79999828338623,-2310.500030517578,255.0,0.0,False,0.008464243947778755,1.2480636321991496,-0.0020889812107433387,False,59.51587974384266,True,6,6,False
1578,10.0,-1142.760009765625,480.6000061035156,16.860000610351562,3271.7999267578125,12347.60009765625,35.39999961853027,-8.500000238418579,41.79999828338623,-2310.500030517578,255.0,0.0,False,0.008464243947778755,1.2480636321991496,-0.0020889812107433387,False,56.419071074455005,True,6,6,False
1579,10.0,-1103.52001953125,583.2100219726562,17.0,5883.900146484375,12199.49951171875,5.0,0.09999999776482582,10.499999523162842,-2278.2000732421875,255.0,0.0,False,0.009313400404142731,1.0567391038758303,-0.0004915955150829657,False,53.32226240506735,True,6,6,False
1580,10.0,-1103.52001953125,583.2100219726562,17.0,5883.900146484375,12199.49951171875,5.0,0.09999999776482582,10.499999523162842,-2278.2000732421875,255.0,0.0,False,0.009313400404142731,1.0567391038758303,-0.0004915955150829657,False,50.225419446986194,True,6,6,False
1581,10.0,-1042.739990234375,681.97998046875,17.0,8388.900146484375,11510.2001953125,1.2999999523162842,1.0999999940395355,3.6000001430511475,-2034.1000366210938,255.0,41.0,False,0.009519213811976545,0.8720518317922349,-8.198714296032896e-05,False,47.12859347302425,True,6,6,False
1582,10.0,-1042.739990234375,681.97998046875,17.0,8388.900146484375,11510.2001953125,1.2999999523162842,1.0999999940395355,3.6000001430511475,-2034.1000366210938,255.0,41.0,False,0.009519213811976545,0.8720518317922349,-8.198714296032896e-05,False,44.03176781951739,True,6,6,False
1583,10.0,-973.0399780273438,766.3499755859375,17.0,9958.300170898438,11073.399658203125,0.9000000357627869,0.5999999865889549,1.1999999731779099,-608.4000015258789,255.0,128.0,False,0.009572081346766613,0.7858888853267627,0.00022426230787930593,False,40.93494184555545,True,6,6,False
1584,10.0,-973.0399780273438,766.3499755859375,17.0,9958.300170898438,11073.399658203125,0.9000000357627869,0.5999999865889549,1.1999999731779099,-608.4000015258789,255.0,128.0,False,0.009572081346766613,0.7858888853267627,0.00022426230787930593,False,37.838098887474295,True,6,6,False
1585,10.0,-973.0399780273438,766.3499755859375,17.0,9958.300170898438,11073.399658203125,0.9000000357627869,0.5999999865889549,1.1999999731779099,-608.4000015258789,255.0,128.0,False,0.009572081346766613,0.7858888853267627,0.00022426230787930593,False,34.74127323396743,True,6,6,False
1586,10.0,-884.1699829101562,858.0499877929688,17.0,11138.1005859375,11047.80029296875,0.9000000357627869,-0.5000000074505806,-0.19999999552965164,-51.99999809265137,255.0,153.0,False,0.009580095390512642,0.7615268951652396,0.00017978131858427103,False,31.644438607718346,True,6,6,False
1587,10.0,-884.1699829101562,858.0499877929688,17.0,11138.1005859375,11047.80029296875,0.9000000357627869,-0.5000000074505806,-0.19999999552965164,-51.99999809265137,255.0,153.0,False,0.009580095390512642,0.7615268951652396,0.00017978131858427103,False,31.0,False,6,6,False
1588,10.0,-791.7899780273438,953.489990234375,17.0,10788.599853515625,11765.999755859375,3.3000001311302185,-0.3999999910593033,-0.29999999329447746,1510.0,255.0,255.0,False,0.009586734666671043,0.8418761457887355,0.0002785365351154939,False,31.0,False,6,6,False
1589,10.0,-774.0700073242188,973.3400268554688,19.469999313354492,10581.500244140625,11966.199951171875,2960.2999877929688,0.0,0.0,1664.4000244140625,255.0,255.0,True,0.009597435201255361,0.8689718653689251,0.0002727734957222495,False,31.0,False,7,6,False
